clientid,income,age,loan,default
1585,67289.58568,26.72740046,13376.79771,1
1612,62507.35478,27.95702726,6590.77723,0
712,29163.01588,43.95617132,1469.129704,0
191,27204.84855,29.07209672,3827.893915,1
631,52986.00455,50.42376288,4928.607034,0
1665,26922.46222,44.15557121,3950.00079,0
812,20710.77596,49.55726981,3960.710873,0
1313,60856.83099,37.07050063,10238.4963,0
1726,34428.97264,27.3684103,6016.615091,1
875,66274.2081,36.37462344,10257.91839,0
1957,55704.79816,48.51661891,5594.332971,0
78,55467.15141,56.85133096,9226.902041,0
1621,66087.08847,51.14572202,11039.28872,0
104,57296.16082,25.70848233,10601.08278,1
990,62171.80256,24.2437831,1035.462496,0
138,26037.46364,24.78310779,3293.250879,1
832,32152.45974,57.48695513,3550.584889,0
1692,43041.04139,46.99845733,2245.505278,0
1244,45360.71627,27.07574763,4569.994987,0
1913,21424.09133,36.91843838,1795.223958,0
967,34981.36783,23.48770889,5502.736031,1
407,27619.66141,47.54050593,2774.832781,0
713,47786.14106,29.7081893,7181.478553,1
644,33720.58922,47.24662629,1365.952209,0
1057,60850.80244,59.99025632,7206.852593,0
1593,40966.67453,46.75507215,2393.524149,0
1302,42990.98283,29.52880839,4665.581021,0
957,28873.67417,62.3285863,2224.469765,0
109,21534.55122,44.31503802,228.335387,0
795,56846.47423,30.28092755,5268.227475,0
438,62519.18418,44.40997496,2324.547705,0
168,44708.09987,21.10877357,2390.850597,0
1096,60686.76857,48.39930849,10614.13095,0
188,35032.6496,56.72462562,135.9316845,0
1483,26931.06825,41.28060416,3668.646773,0
1008,30742.57971,26.44933684,5685.653641,1
1697,37277.12306,28.35490842,4242.640648,0
825,28481.2656,47.42132836,5302.179943,0
1814,57717.60679,48.79781292,3153.222829,0
1909,35020.48877,24.99191048,6832.803042,1
1808,57359.55243,34.79526286,10011.41068,1
413,43509.75776,18.07533586,7363.037639,1
1868,34722.96483,22.22338695,4073.411901,0
1131,52651.25686,57.32024618,6529.019522,0
1192,41377.7456,45.86166157,5324.048185,0
336,61742.23995,44.87260781,8068.319704,0
742,34429.14674,39.7149896,2240.277404,0
1358,59514.01238,57.01784581,2504.722649,0
1293,64233.0407,26.71456132,12104.53421,1
716,62030.046,46.53578454,7572.567589,0
1091,67420.59545,21.18529406,3668.994784,0
124,21603.3057,21.37503332,178.333871,0
1867,58216.07198,27.40448065,9581.833306,1
382,27646.78005,56.31166878,3132.148692,0
1836,35276.58799,28.57213319,6820.315404,1
1213,68291.15365,46.79353807,9577.955143,0
1232,43308.17898,34.83136125,6777.198246,1
1533,54468.27921,23.87681513,68.62545627,0
417,64272.7,37.77801477,4929.878818,0
1159,47474.8196,37.87464495,5083.728272,0
900,68004.68622,41.53109727,2698.047781,0
1717,52102.5909,19.37246483,8799.819842,1
1210,41349.12251,53.85620698,8083.232201,0
1118,43588.08143,40.49564678,6453.057979,0
1068,33274.05027,23.95343526,2244.883109,0
1266,34476.70638,23.35098726,898.1339068,0
302,43677.62922,32.55303035,6739.858598,1
1465,33198.12828,30.14201203,4285.386912,1
1088,60664.3716,22.36445737,5873.410979,0
646,27334.56971,42.67119449,2963.794432,0
1984,64466.76014,33.32714402,8537.369666,1
772,30012.25109,54.94011866,3972.151405,0
344,62279.5195,26.66646905,6801.405893,0
1073,50447.69963,58.09854003,2443.768915,0
13,61050.34608,26.35504385,5893.264659,0
1377,60624.81537,39.85778773,6740.716136,0
1237,59695.10715,27.90329809,8889.928408,1
853,31527.3472,59.02264656,2062.719158,0
1261,60348.41356,60.44679037,3037.968147,0
270,28145.303,55.54762961,4805.971549,0
499,49114.78793,61.48152255,6388.85036,0
120,27954.70777,29.90452167,1627.041405,0
783,21306.03312,35.09416354,3791.023528,0
1544,44827.23377,56.29849542,2639.916846,0
767,46766.59592,47.77517095,2383.407757,0
1145,22209.00951,22.00626001,4096.783714,1
1393,29190.32462,60.29122269,5239.594773,0
1443,41978.7125,52.53010216,1603.924862,0
1447,54179.72187,52.90507993,10028.01586,0
781,32720.5048,33.80450352,4367.26495,1
1,66155.9251,59.01701507,8106.532131,0
885,61298.21867,48.28503024,9399.504602,0
204,43159.08497,62.44209669,4350.019897,0
1747,38129.75487,19.08440959,3964.729278,0
1762,60776.11021,34.20694181,10382.43968,1
6,24904.06414,57.4716071,15.49859844,0
219,60871.869,61.2601442,4844.172224,0
1437,37005.07185,58.89032024,1068.887398,0
562,53033.86413,38.45755969,10427.4705,0
1918,46134.85414,54.86544593,8716.611259,0
871,29761.04601,21.85429135,3748.258124,1
1733,27193.74305,21.40959607,4518.858351,1
205,29445.5105,28.44567748,1758.881865,0
857,30868.80482,58.13656775,4618.392184,0
1182,38520.72397,56.67372097,4176.949955,0
1166,67470.11702,52.23263736,12715.29472,0
786,46038.51066,39.03867278,6868.987805,0
711,55883.62286,27.37033802,974.5630674,0
837,45181.93371,48.0968023,2243.153992,0
710,47542.8027,40.87333755,9448.209721,0
1419,60864.32175,44.14129754,3704.032126,0
1487,29705.07473,41.83413714,1912.205091,0
1352,54588.50119,31.07765403,2847.819173,0
1022,54372.18266,29.97711781,839.1250812,0
1158,68550.68786,19.36118878,3879.672652,0
1774,44979.80219,32.5319016,6045.089487,1
1133,39246.54489,48.32205561,919.11464,0
985,46883.20654,30.39988989,6342.567909,1
400,24037.16514,23.31157432,2469.364426,0
1924,43421.04574,27.21744021,4705.757083,0
1967,21982.01737,34.91551629,4265.173704,1
947,63441.71236,18.67128938,3119.412678,0
63,31652.69373,62.02380247,5151.070445,0
706,53330.76714,42.3772463,2343.497556,0
54,51656.93867,47.7150637,7158.13906,0
1375,35916.70415,53.54044336,6401.189486,0
842,40366.20324,32.07200804,7410.792024,1
158,62905.79302,27.90965196,11423.9363,1
1290,36965.74248,53.76235862,6333.391588,0
1587,34163.62565,45.78271792,6617.400172,0
236,56267.17164,22.48613604,7329.243164,1
401,51625.31323,44.80884119,4592.24555,0
877,46283.06746,48.28858511,2166.1231,0
72,38564.93213,21.21649167,5604.16999,1
1005,66797.66467,21.38042855,11921.19954,1
590,55441.35879,48.05859911,10768.74784,0
1477,46024.14456,24.17451622,4318.377722,0
1420,51231.01043,62.58516727,813.0279887,0
1974,23678.37611,47.4664851,1779.814597,0
661,32195.59252,62.20165852,4980.013585,0
306,50480.95269,27.08039063,8831.184365,1
1013,59223.3966,22.93963515,3901.402085,0
1771,36727.5509,24.59731819,794.5568182,0
1494,32025.40445,37.50658678,217.488528,0
264,37633.08743,29.42141257,868.1624733,0
616,23812.25268,42.76555932,2716.655819,0
1100,43955.4094,51.55828607,7833.477761,0
283,37683.20049,55.58721086,7414.552853,0
731,64040.48418,59.14480741,5408.727767,0
408,65330.19284,28.58998731,4030.803692,0
1893,68339.80794,23.36532355,2505.868398,0
1972,36275.73586,30.30818374,644.3841948,0
1902,49048.75736,52.05179371,6363.113668,0
1803,55408.70595,43.32280682,10300.28125,0
891,56839.4019,36.55239093,9004.801714,0
942,35513.58955,60.80701767,6983.360741,0
1958,50458.9582,52.31456503,9852.889427,0
980,62842.06439,62.19707882,107.5972315,0
941,59727.40599,50.24148795,5203.325181,0
738,60713.4303,56.03160353,396.2336776,0
1758,65030.90935,36.70069066,2231.976166,0
1997,69516.12757,23.16210447,3503.176156,0
181,45227.48283,26.72316244,5521.507405,1
93,58793.61431,56.49441041,4391.981054,0
1897,35993.98976,53.93902055,93.89580488,0
725,23120.87961,40.29672232,1417.846522,0
865,21856.23353,47.72276785,1500.653745,0
1824,48938.58344,59.70792423,3028.834619,0
231,65743.70367,52.3005041,7724.571414,0
1027,39819.92094,63.38479701,3577.44769,0
30,58842.89131,54.51094756,10871.18679,0
1982,62619.15599,43.99946111,3959.611772,0
497,59998.25327,54.30892681,4659.535976,0
1491,66370.88876,63.11349631,5176.361161,0
1414,51027.56761,61.50629662,3313.30041,0
531,61006.1073,54.18129557,5850.770691,0
552,51035.63346,58.99497729,2889.880195,0
881,67730.4437,26.30314698,8881.583636,1
622,53239.50071,63.51511514,4606.156805,0
586,58320.80889,20.25760534,10033.49168,1
1211,69132.46258,33.47118164,7621.410219,0
1773,35949.89641,56.7387456,3680.177028,0
1846,45382.8079,42.51634459,2742.454975,0
1233,53284.11968,32.14321496,849.5451843,0
748,67385.40318,29.03367936,6747.232379,0
1546,56887.2028,36.41703326,10969.59669,0
1718,45165.92595,37.90000438,5534.550798,0
1050,23787.36705,36.3117126,3041.552908,0
384,50648.19844,56.51730671,7110.755833,0
1995,24254.70079,37.75162224,2225.284643,0
68,30735.8085,22.24209774,5946.822297,1
15,63061.96017,39.20155289,1850.369377,0
370,50310.42244,53.03869686,8361.7191,0
125,61952.90669,18.47742502,3635.600589,0
946,63558.86409,36.35685466,9282.927735,0
650,57827.6631,23.97296825,10816.75901,1
226,58121.66858,27.30180023,7531.101249,1
668,63914.22537,26.34974189,139.3145719,0
186,64619.66462,26.04209269,9704.782409,1
1841,29838.12481,25.89508406,5913.649556,1
103,62895.74977,49.92260372,2001.281514,0
1397,63271.60883,23.34209813,11298.17219,1
1476,30391.4733,59.26477079,2072.634066,0
1045,58176.15493,52.17576009,9852.14111,0
1619,67131.80269,58.06280852,2271.404537,0
573,22279.29977,58.90732761,3141.338536,0
908,43388.20947,35.70435679,7007.154253,0
1347,48290.88046,30.03676084,4902.975221,0
1488,53934.81227,21.47434043,2085.817639,0
295,36559.13503,19.71617609,3030.267241,0
286,65670.88344,50.00469847,3950.870172,0
66,40622.19487,41.52718879,4949.902333,0
1128,21448.82799,31.79518831,1989.182976,0
1212,38477.3256,27.34633178,289.576582,0
1361,52529.69877,18.81280424,9808.19094,1
2000,69436.57955,56.15261703,7378.833599,0
1312,45311.83184,26.928215,3103.812228,0
1970,56441.01624,43.20699111,9043.756044,0
1895,57802.4297,43.04172886,6796.590935,0
1097,25032.30094,46.31058897,680.9047822,0
1611,69695.15045,26.42448341,8418.25316,1
1577,50565.33709,62.65586538,693.1964169,0
1713,53078.85583,49.17618969,10566.35387,0
436,29621.27488,32.45542329,5575.253691,1
320,27789.51906,58.51913348,186.8280739,0
1025,23891.24457,51.02920468,3475.905423,0
328,45183.05418,33.89557822,5953.453524,1
1081,45918.87525,38.64211962,1910.329531,0
355,32312.85338,28.15532047,228.3308036,0
1264,25640.07888,22.6564796,3105.443021,1
880,30383.67633,46.8319496,2153.607725,0
933,20310.57756,54.26474774,1279.113098,0
392,23241.59989,40.84775603,457.1966172,0
1715,58121.95469,58.36380871,5161.107409,0
1766,55093.92123,55.17608333,6485.30159,0
1537,64087.85881,38.03717583,722.5195892,0
506,48689.00043,36.56309217,3859.471823,0
777,65451.49652,60.27638934,8129.048931,0
915,47240.25312,55.00972136,4286.345614,0
507,56510.83536,47.30828614,9255.439649,0
1086,28482.64955,19.78378813,329.4500422,0
1943,49990.66011,45.54275512,1896.754994,0
952,59267.3392,34.91269907,5085.311919,0
1356,62657.60254,28.17425706,5771.088254,0
1252,44932.87511,27.14705773,622.9128105,0
116,39703.75943,47.46874099,2403.478216,0
1346,53187.97965,63.55816426,4879.846139,0
1707,51199.86984,22.40357681,4064.818093,0
338,24658.89932,59.43650057,590.5980812,0
641,31091.2763,50.89554304,4071.083034,0
110,28255.65251,35.51401737,2109.242798,0
682,20908.3351,28.81852198,3133.624447,1
50,68427.16311,46.30824019,1658.070233,0
1175,36008.381,20.62621639,3709.304431,0
1440,29237.2562,24.59757384,23.91642787,0
1336,42604.46298,41.93638103,7942.168145,0
1979,58533.88468,40.51896256,7832.443321,0
387,34475.21797,42.30791846,3162.133837,0
642,66871.26736,62.68936364,3614.268185,0
1635,61427.41464,20.10800883,2163.312487,0
484,29174.24031,18.52862799,665.5770001,0
515,61528.27242,55.90302305,10897.90548,0
377,54748.91231,31.59685864,5438.093693,0
1135,49264.26833,19.00652627,801.779606,0
314,48134.15693,47.96967523,2075.596112,0
1104,35403.42733,34.64541582,2929.359704,0
936,62887.76267,42.8418414,6849.484223,0
862,44299.37174,24.37145815,5154.909843,0
1790,20742.69697,61.59842116,2295.818094,0
334,48018.21146,50.20413902,6120.090021,0
1782,44867.61524,55.81275256,366.1011044,0
1138,20113.25349,30.13257556,2507.64971,1
1051,69456.56777,48.05355678,13190.36589,0
1646,64126.49168,19.29785353,4956.941565,0
1961,68131.6643,57.40525789,7813.23983,0
1457,35609.47835,47.88639354,2574.093432,0
602,26168.01227,41.94116976,3040.98135,0
1148,49255.45797,36.61814758,4951.915771,0
1108,20674.89708,23.99988287,299.8251378,0
118,63062.1421,26.58577848,56.16616439,0
1169,20155.79236,41.92236196,3489.957148,0
1368,46801.27429,34.60522061,5315.97382,0
313,51455.09845,37.2856837,9447.117157,0
390,24987.93409,49.06510864,3946.898246,0
503,66326.47247,40.98032875,5602.160022,0
403,58079.1569,18.66302679,11540.04581,1
648,46195.62167,26.62719845,2888.633728,0
630,34601.68266,33.85052236,2430.101618,0
5,66952.68885,18.58433593,8770.099235,1
230,65588.40342,22.91821226,7879.738136,1
1521,67035.32642,46.09920974,11276.62254,0
97,41970.72448,63.16991394,1622.317392,0
815,26267.2214,58.79376696,1136.117271,0
35,57584.97379,36.67202092,1728.423755,0
391,29672.56081,51.01980481,607.9094842,0
1777,33816.22334,60.24819138,5265.743252,0
91,64275.83489,61.440913,7520.032053,0
200,41679.93712,53.66990824,395.0007751,0
693,54780.34561,61.38897114,8134.220408,0
1543,37895.18173,54.51514932,6071.340205,0
1259,47433.41542,60.45516523,9139.14371,0
214,62658.22163,25.46316007,3343.367161,0
1586,45980.33434,31.94832367,5929.09803,1
1132,40069.33838,43.31346189,3646.051618,0
1345,33084.16985,59.02910226,5762.469958,0
296,57787.56566,22.64466921,6339.850844,0
1459,54935.65838,42.95419475,7921.83051,0
1964,28858.59887,23.69458972,3764.815174,1
966,52920.14801,20.99096653,9521.769942,1
522,25789.2098,26.49416967,2410.277414,0
1682,66209.14427,45.18819383,7134.656119,0
1112,34760.01932,34.26030186,28.88253444,0
1617,68338.0974,34.33447148,12840.69671,1
1960,38755.16271,56.35542661,4244.498033,0
1274,24369.84125,61.73937931,1366.536025,0
128,26458.3832,59.52298674,552.3981664,0
887,39102.04171,29.30086538,4200.697505,0
516,31196.49177,47.17878489,987.2615366,0
290,24969.5268,45.12099322,3595.501942,0
1448,20126.41377,36.46094444,1432.355862,0
102,41285.17231,47.97630816,2313.825005,0
834,53483.374,29.18999789,1459.668599,0
851,26934.19744,35.9790102,4113.299167,0
704,36017.90275,43.5236232,1526.392476,0
1884,22748.03304,26.94071725,108.6299113,0
1677,61893.48364,19.1799065,6038.162662,0
817,38268.6966,30.67684984,2522.057185,0
662,49067.09129,60.54459807,7258.968492,0
1538,65824.51566,40.62192013,2643.106432,0
1249,60178.44619,33.26140894,3203.615438,0
420,64940.24109,43.94104124,8196.930726,0
1365,30958.90796,43.60356595,1558.930765,0
330,44527.2589,42.09009228,4588.472286,0
1305,22372.50524,31.49304954,1118.926064,0
1508,32291.54455,39.17461364,277.3875685,0
1223,46546.70455,60.7597447,254.8435786,0
789,62109.76709,41.24090602,2816.430158,0
962,61200.42748,19.22777832,406.8518612,0
369,42843.09913,28.63178613,839.869024,0
629,48757.76505,23.07603499,1833.581051,0
488,26957.05387,55.26487741,4172.988238,0
416,48630.97953,27.02167736,5862.833029,1
1570,56201.84143,43.27752018,8346.320922,0
389,20660.66895,49.36388109,1756.037625,0
1629,52263.3555,34.29609224,10161.94667,1
686,57765.52116,43.88730905,5445.22266,0
1257,43528.48431,59.89202707,2264.725152,0
1674,60019.44714,19.38241478,6978.347128,0
1163,58132.47127,29.38094985,5491.035602,0
1878,61485.1796,60.18819954,3211.670281,0
1911,27363.6318,44.38642089,3215.263093,0
1591,65688.7315,24.56447541,3673.870415,0
229,64780.93854,20.22810118,8402.415586,1
836,29496.59413,54.66582086,2216.975334,0
1850,55763.42742,30.58544797,7913.837734,1
